Date/Time,S1 OFFICE BACK:Zone Hybrid Model People Count [](Hourly),S1 OFFICE CORE:Zone Hybrid Model People Count [](Hourly),S1 OFFICE FRONT:Zone Hybrid Model People Count [](Hourly),S1 OFFICE LEFT:Zone Hybrid Model People Count [](Hourly),S1 OFFICE RIGHT:Zone Hybrid Model People Count [](Hourly),OFFICE_BACK_Zone Ground Truth,OFFICE_CORE_Zone Ground Truth,OFFICE_FRONT_Zone Ground Truth,OFFICE_LEFT_Zone Ground Truth,OFFICE_RIGHT_Zone Ground Truth
 06/02  21:00:00,0.231666667,0.856666667,0.231666667,0.146666667,0.146666667,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/02  22:00:00,0.258333333,0.928333333,0.258333333,0.161666667,0.161666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 06/02  23:00:00,0.046666667,0.17,0.046666667,0.03,0.03,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 06/02  24:00:00,0,0,0,0,0,0,0,0,0,0
 06/03  01:00:00,0,0,0,0,0,0,0,0,0,0
 06/03  02:00:00,0,0,0,0,0,0,0,0,0,0
 06/03  03:00:00,0,0,0,0,0,0,0,0,0,0
 06/03  04:00:00,0,0,0,0,0,0,0,0,0,0
 06/03  05:00:00,0,0,0,0,0,0,0,0,0,0
 06/03  06:00:00,1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/03  07:00:00,2.19,7.87,2.19,1.37,1.37,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376
 06/03  08:00:00,4.791666667,17.22,4.791666667,2.998333333,2.998333333,15.07772668,54.17507174,15.07772668,9.434687517,9.434687517
 06/03  09:00:00,8.333333333,29.94166667,8.333333333,5.215,5.213333333,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 06/03  10:00:00,3.3,11.855,3.293333333,2.065,2.058333333,17.53224032,62.99426947,17.53224032,10.97056688,10.97056688
 06/03  11:00:00,2.02,7.266666667,2.02,1.263333333,1.265,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 06/03  12:00:00,5.48,19.68,5.48,3.43,3.43,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765
 06/03  13:00:00,4.045,14.55833333,4.045,2.531666667,2.531666667,16.83095071,60.47449869,16.83095071,10.5317442,10.5317442
 06/03  14:00:00,4.365,15.70666667,4.363333333,2.726666667,2.731666667,12.44789063,44.72593132,12.44789063,7.789102485,7.789102485
 06/03  15:00:00,8.296666667,29.80833333,8.296666667,5.188333333,5.188333333,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 06/03  16:00:00,0.48,1.75,0.48,0.3,0.3,16.6556283,59.844556,16.6556283,10.42203854,10.42203854
 06/03  17:00:00,0.046666667,0.178333333,0.046666667,0.023333333,0.023333333,6.311606515,22.67793701,6.311606515,3.949404077,3.949404077
 06/03  18:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/03  19:00:00,0.468333333,1.678333333,0.468333333,0.293333333,0.293333333,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/03  20:00:00,0.706666667,2.531666667,0.706666667,0.441666667,0.441666667,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/03  21:00:00,0.313333333,1.123333333,0.313333333,0.195,0.195,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/03  22:00:00,0.355,1.273333333,0.355,0.22,0.22,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 06/03  23:00:00,0.086666667,0.311666667,0.086666667,0.055,0.055,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 06/03  24:00:00,0,0,0,0,0,0,0,0,0,0
 06/04  01:00:00,0,0,0,0,0,0,0,0,0,0
 06/04  02:00:00,0,0,0,0,0,0,0,0,0,0
 06/04  03:00:00,0,0,0,0,0,0,0,0,0,0
 06/04  04:00:00,0,0,0,0,0,0,0,0,0,0
 06/04  05:00:00,0,0,0,0,0,0,0,0,0,0
 06/04  06:00:00,1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/04  07:00:00,2.19,7.87,2.19,1.37,1.37,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376
 06/04  08:00:00,9.615,34.52833333,9.615,6.016666667,6.011666667,9.392266591,33.74691208,9.392266591,5.877086266,5.877086266
 06/04  09:00:00,6.62,23.775,6.618333333,4.143333333,4.141666667,17.18159551,61.73438408,17.18159551,10.75115554,10.75115554
 06/04  10:00:00,4.95,17.79,4.946666667,3.098333333,3.095,15.65376596,56.24481146,15.65376596,9.795136462,9.795136462
 06/04  11:00:00,1.06,3.838333333,1.056666667,0.663333333,0.666666667,13.77530914,49.49541645,13.77530914,8.619717015,8.619717015
 06/04  12:00:00,5.48,19.68,5.48,3.43,3.43,8.139956197,29.2472944,8.139956197,5.093469644,5.093469644
 06/04  13:00:00,5.301666667,19.08833333,5.296666667,3.315,3.316666667,15.65376596,56.24481146,15.65376596,9.795136462,9.795136462
 06/04  14:00:00,6.858333333,24.68666667,6.858333333,4.285,4.293333333,13.77532667,49.49547944,13.77532667,8.619727986,8.619727986
 06/04  15:00:00,4.568333333,16.44333333,4.568333333,2.858333333,2.858333333,15.42837148,55.43495713,15.42837148,9.654098854,9.654098854
 06/04  16:00:00,1.42,5.14,1.42,0.888333333,0.888333333,13.14918024,47.2457021,13.14918024,8.22792516,8.22792516
 06/04  17:00:00,0.076666667,0.283333333,0.078333333,0.048333333,0.048333333,8.139956197,29.2472944,8.139956197,5.093469644,5.093469644
 06/04  18:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/04  19:00:00,0.51,1.83,0.51,0.318333333,0.318333333,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/04  20:00:00,0.855,3.065,0.855,0.533333333,0.533333333,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/04  21:00:00,0.171666667,0.616666667,0.171666667,0.108333333,0.108333333,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/04  22:00:00,0.326666667,1.17,0.326666667,0.203333333,0.203333333,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 06/04  23:00:00,0.091666667,0.328333333,0.091666667,0.056666667,0.056666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 06/04  24:00:00,0,0,0,0,0,0,0,0,0,0
 06/05  01:00:00,0,0,0,0,0,0,0,0,0,0
 06/05  02:00:00,0,0,0,0,0,0,0,0,0,0
 06/05  03:00:00,0,0,0,0,0,0,0,0,0,0
 06/05  04:00:00,0,0,0,0,0,0,0,0,0,0
 06/05  05:00:00,0,0,0,0,0,0,0,0,0,0
 06/05  06:00:00,1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/05  07:00:00,2.19,7.87,2.19,1.37,1.37,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376
 06/05  08:00:00,7.741666667,27.8,7.741666667,4.845,4.836666667,10.64455945,38.24646675,10.64455945,6.660691917,6.660691917
 06/05  09:00:00,6.365,22.85833333,6.365,3.983333333,3.98,14.4014731,51.74525678,14.4014731,9.011530811,9.011530811
 06/05  10:00:00,7.361666667,26.44666667,7.358333333,4.61,4.61,14.4014731,51.74525678,14.4014731,9.011530811,9.011530811
 06/05  11:00:00,0.846666667,3.053333333,0.845,0.53,0.533333333,16.27992993,58.4946518,16.27992993,10.18695026,10.18695026
 06/05  12:00:00,5.48,19.68,5.48,3.43,3.43,7.513809766,26.99751706,7.513809766,4.701666818,4.701666818
 06/05  13:00:00,8.278333333,29.78833333,8.275,5.176666667,5.18,15.65376596,56.24481146,15.65376596,9.795136462,9.795136462
 06/05  14:00:00,2.658333333,9.583333333,2.656666667,1.655,1.663333333,17.53222279,62.99420648,17.53222279,10.97055591,10.97055591
 06/05  15:00:00,4.893333333,17.59333333,4.893333333,3.051666667,3.061666667,11.27070588,40.49624409,11.27070588,7.052494742,7.052494742
 06/05  16:00:00,3.72,13.42,3.72,2.326666667,2.33,12.52301628,44.99586177,12.52301628,7.836111364,7.836111364
 06/05  17:00:00,0,0.015,0,0,0,10.64455945,38.24646675,10.64455945,6.660691917,6.660691917
 06/05  18:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/05  19:00:00,0.473333333,1.698333333,0.473333333,0.293333333,0.293333333,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/05  20:00:00,0.701666667,2.526666667,0.701666667,0.44,0.44,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/05  21:00:00,0.296666667,1.065,0.296666667,0.186666667,0.186666667,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/05  22:00:00,0.273333333,0.981666667,0.273333333,0.17,0.17,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 06/05  23:00:00,0.238333333,0.855,0.238333333,0.148333333,0.148333333,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 06/05  24:00:00,0,0,0,0,0,0,0,0,0,0
 06/06  01:00:00,0,0,0,0,0,0,0,0,0,0
 06/06  02:00:00,0,0,0,0,0,0,0,0,0,0
 06/06  03:00:00,0,0,0,0,0,0,0,0,0,0
 06/06  04:00:00,0,0,0,0,0,0,0,0,0,0
 06/06  05:00:00,0,0,0,0,0,0,0,0,0,0
 06/06  06:00:00,1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/06  07:00:00,1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/06  08:00:00,3.29,11.81,3.29,2.06,2.06,5.259672096,18.89828084,5.259672096,3.291170064,3.291170064
 06/06  09:00:00,3.13,11.24166667,3.13,1.96,1.96,5.259672096,18.89828084,5.259672096,3.291170064,3.291170064
 06/06  10:00:00,2.93,10.52166667,2.93,1.833333333,1.833333333,5.259672096,18.89828084,5.259672096,3.291170064,3.291170064
 06/06  11:00:00,2.526666667,9.096666667,2.528333333,1.583333333,1.586666667,5.259672096,18.89828084,5.259672096,3.291170064,3.291170064
 06/06  12:00:00,0.813333333,2.92,0.813333333,0.508333333,0.508333333,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/06  13:00:00,0.77,2.768333333,0.77,0.481666667,0.481666667,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/06  14:00:00,0.775,2.778333333,0.775,0.483333333,0.483333333,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/06  15:00:00,0.815,2.93,0.815,0.51,0.51,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/06  16:00:00,0.878333333,3.153333333,0.878333333,0.55,0.55,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/06  17:00:00,0.463333333,1.661666667,0.463333333,0.288333333,0.288333333,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 06/06  18:00:00,0.41,1.47,0.41,0.253333333,0.253333333,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 06/06  19:00:00,0,0,0,0,0,0,0,0,0,0
 06/06  20:00:00,0,0,0,0,0,0,0,0,0,0
 06/06  21:00:00,0,0,0,0,0,0,0,0,0,0
 06/06  22:00:00,0,0,0,0,0,0,0,0,0,0
 06/06  23:00:00,0,0,0,0,0,0,0,0,0,0
 06/06  24:00:00,0,0,0,0,0,0,0,0,0,0
 06/07  01:00:00,0,0,0,0,0,0,0,0,0,0
 06/07  02:00:00,0,0,0,0,0,0,0,0,0,0
 06/07  03:00:00,0,0,0,0,0,0,0,0,0,0
 06/07  04:00:00,0,0,0,0,0,0,0,0,0,0
 06/07  05:00:00,0,0,0,0,0,0,0,0,0,0
 06/07  06:00:00,0.466666667,1.68,0.466666667,0.291666667,0.291666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 06/07  07:00:00,0.455,1.638333333,0.455,0.286666667,0.286666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 06/07  08:00:00,0.455,1.641666667,0.455,0.285,0.285,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 06/07  09:00:00,0.45,1.62,0.45,0.281666667,0.281666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 06/07  10:00:00,0.443333333,1.591666667,0.443333333,0.275,0.276666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 06/07  11:00:00,0.45,1.615,0.448333333,0.281666667,0.281666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 06/07  12:00:00,0.451666667,1.616666667,0.451666667,0.283333333,0.283333333,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 06/07  13:00:00,0.445,1.601666667,0.445,0.28,0.28,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 06/07  14:00:00,0.448333333,1.615,0.448333333,0.281666667,0.281666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 06/07  15:00:00,0.443333333,1.595,0.443333333,0.276666667,0.276666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 06/07  16:00:00,0.446666667,1.6,0.446666667,0.278333333,0.278333333,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 06/07  17:00:00,0.431666667,1.55,0.431666667,0.27,0.27,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 06/07  18:00:00,0,0,0,0,0,0,0,0,0,0
 06/07  19:00:00,0,0,0,0,0,0,0,0,0,0
 06/07  20:00:00,0,0,0,0,0,0,0,0,0,0
 06/07  21:00:00,0,0,0,0,0,0,0,0,0,0
 06/07  22:00:00,0,0,0,0,0,0,0,0,0,0
 06/07  23:00:00,0,0,0,0,0,0,0,0,0,0
 06/07  24:00:00,0,0,0,0,0,0,0,0,0,0
 06/08  01:00:00,0,0,0,0,0,0,0,0,0,0
 06/08  02:00:00,0,0,0,0,0,0,0,0,0,0
 06/08  03:00:00,0,0,0,0,0,0,0,0,0,0
 06/08  04:00:00,0,0,0,0,0,0,0,0,0,0
 06/08  05:00:00,0,0,0,0,0,0,0,0,0,0
 06/08  06:00:00,1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/08  07:00:00,2.19,7.87,2.19,1.37,1.37,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376
 06/08  08:00:00,4.833333333,17.34166667,4.833333333,3.023333333,3.013333333,15.07772668,54.17507174,15.07772668,9.434687517,9.434687517
 06/08  09:00:00,8.916666667,32.02333333,8.916666667,5.578333333,5.575,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 06/08  10:00:00,3.25,11.68333333,3.245,2.033333333,2.036666667,17.53224032,62.99426947,17.53224032,10.97056688,10.97056688
 06/08  11:00:00,1.595,5.741666667,1.59,0.998333333,1.003333333,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 06/08  12:00:00,5.48,19.68,5.48,3.43,3.43,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765
 06/08  13:00:00,4.148333333,14.92833333,4.146666667,2.593333333,2.595,16.83095071,60.47449869,16.83095071,10.5317442,10.5317442
 06/08  14:00:00,4.316666667,15.53166667,4.316666667,2.691666667,2.7,12.44789063,44.72593132,12.44789063,7.789102485,7.789102485
 06/08  15:00:00,7.99,28.71666667,7.988333333,4.988333333,5,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 06/08  16:00:00,0.396666667,1.45,0.396666667,0.246666667,0.246666667,16.6556283,59.844556,16.6556283,10.42203854,10.42203854
 06/08  17:00:00,0.04,0.15,0.04,0.026666667,0.025,6.311606515,22.67793701,6.311606515,3.949404077,3.949404077
 06/08  18:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/08  19:00:00,0.401666667,1.455,0.403333333,0.245,0.245,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/08  20:00:00,0.815,2.923333333,0.815,0.511666667,0.511666667,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/08  21:00:00,0.283333333,1.016666667,0.283333333,0.178333333,0.178333333,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/08  22:00:00,0.283333333,1.011666667,0.283333333,0.17,0.17,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 06/08  23:00:00,0.091666667,0.328333333,0.091666667,0.056666667,0.056666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 06/08  24:00:00,0,0,0,0,0,0,0,0,0,0
 06/09  01:00:00,0,0,0,0,0,0,0,0,0,0
 06/09  02:00:00,0,0,0,0,0,0,0,0,0,0
 06/09  03:00:00,0,0,0,0,0,0,0,0,0,0
 06/09  04:00:00,0,0,0,0,0,0,0,0,0,0
 06/09  05:00:00,0,0,0,0,0,0,0,0,0,0
 06/09  06:00:00,1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/09  07:00:00,2.19,7.87,2.19,1.37,1.37,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376
 06/09  08:00:00,4.81,17.27833333,4.81,3.011666667,3.003333333,15.07772668,54.17507174,15.07772668,9.434687517,9.434687517
 06/09  09:00:00,8.926666667,32.055,8.926666667,5.585,5.581666667,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 06/09  10:00:00,3.138333333,11.28166667,3.135,1.965,1.968333333,17.53224032,62.99426947,17.53224032,10.97056688,10.97056688
 06/09  11:00:00,1.915,6.895,1.913333333,1.198333333,1.206666667,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 06/09  12:00:00,5.48,19.68,5.48,3.43,3.43,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765
 06/09  13:00:00,4.178333333,15.05,4.175,2.613333333,2.616666667,16.83095071,60.47449869,16.83095071,10.5317442,10.5317442
 06/09  14:00:00,4.428333333,15.945,4.426666667,2.763333333,2.77,12.44789063,44.72593132,12.44789063,7.789102485,7.789102485
 06/09  15:00:00,8.238333333,29.62666667,8.238333333,5.155,5.155,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 06/09  16:00:00,0.54,1.948333333,0.54,0.336666667,0.338333333,16.6556283,59.844556,16.6556283,10.42203854,10.42203854
 06/09  17:00:00,0.073333333,0.265,0.073333333,0.045,0.045,6.311606515,22.67793701,6.311606515,3.949404077,3.949404077
 06/09  18:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/09  19:00:00,0.53,1.905,0.53,0.335,0.335,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/09  20:00:00,0.87,3.125,0.87,0.543333333,0.543333333,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/09  21:00:00,0.326666667,1.173333333,0.326666667,0.205,0.205,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/09  22:00:00,0.311666667,1.118333333,0.311666667,0.193333333,0.193333333,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 06/09  23:00:00,0.146666667,0.526666667,0.146666667,0.091666667,0.091666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 06/09  24:00:00,0,0,0,0,0,0,0,0,0,0
 06/10  01:00:00,0,0,0,0,0,0,0,0,0,0
 06/10  02:00:00,0,0,0,0,0,0,0,0,0,0
 06/10  03:00:00,0,0,0,0,0,0,0,0,0,0
 06/10  04:00:00,0,0,0,0,0,0,0,0,0,0
 06/10  05:00:00,0,0,0,0,0,0,0,0,0,0
 06/10  06:00:00,1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/10  07:00:00,2.19,7.87,2.19,1.37,1.37,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376
 06/10  08:00:00,4.74,17.015,4.738333333,2.966666667,2.956666667,15.07772668,54.17507174,15.07772668,9.434687517,9.434687517
 06/10  09:00:00,8.916666667,32.02166667,8.916666667,5.58,5.575,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 06/10  10:00:00,3.301666667,11.86333333,3.298333333,2.066666667,2.068333333,17.53224032,62.99426947,17.53224032,10.97056688,10.97056688
 06/10  11:00:00,1.47,5.291666667,1.468333333,0.921666667,0.926666667,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 06/10  12:00:00,5.48,19.68,5.48,3.43,3.43,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765
 06/10  13:00:00,4.056666667,14.6,4.05,2.533333333,2.54,16.83095071,60.47449869,16.83095071,10.5317442,10.5317442
 06/10  14:00:00,4.441666667,16.00833333,4.441666667,2.778333333,2.783333333,12.44789063,44.72593132,12.44789063,7.789102485,7.789102485
 06/10  15:00:00,8.351666667,30.04,8.351666667,5.221666667,5.226666667,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 06/10  16:00:00,0.936666667,3.381666667,0.936666667,0.585,0.586666667,16.6556283,59.844556,16.6556283,10.42203854,10.42203854
 06/10  17:00:00,0.008333333,0.033333333,0.008333333,0,0,6.311606515,22.67793701,6.311606515,3.949404077,3.949404077
 06/10  18:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/10  19:00:00,0.538333333,1.94,0.538333333,0.34,0.338333333,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/10  20:00:00,0.666666667,2.385,0.666666667,0.416666667,0.416666667,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/10  21:00:00,0.25,0.898333333,0.25,0.158333333,0.158333333,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/10  22:00:00,0.288333333,1.033333333,0.288333333,0.178333333,0.178333333,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 06/10  23:00:00,0.158333333,0.575,0.158333333,0.098333333,0.098333333,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 06/10  24:00:00,0,0,0,0,0,0,0,0,0,0
 06/11  01:00:00,0,0,0,0,0,0,0,0,0,0
 06/11  02:00:00,0,0,0,0,0,0,0,0,0,0
 06/11  03:00:00,0,0,0,0,0,0,0,0,0,0
 06/11  04:00:00,0,0,0,0,0,0,0,0,0,0
 06/11  05:00:00,0,0,0,0,0,0,0,0,0,0
 06/11  06:00:00,1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/11  07:00:00,2.19,7.87,2.19,1.37,1.37,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376
 06/11  08:00:00,9.115,32.74166667,9.113333333,5.701666667,5.701666667,9.392266591,33.74691208,9.392266591,5.877086266,5.877086266
 06/11  09:00:00,6.551666667,23.545,6.551666667,4.1,4.098333333,17.18159551,61.73438408,17.18159551,10.75115554,10.75115554
 06/11  10:00:00,5.038333333,18.09833333,5.033333333,3.153333333,3.146666667,15.65376596,56.24481146,15.65376596,9.795136462,9.795136462
 06/11  11:00:00,1.086666667,3.898333333,1.083333333,0.681666667,0.683333333,13.77530914,49.49541645,13.77530914,8.619717015,8.619717015
 06/11  12:00:00,5.48,19.68,5.48,3.43,3.43,8.139956197,29.2472944,8.139956197,5.093469644,5.093469644
 06/11  13:00:00,5.341666667,19.22333333,5.34,3.34,3.343333333,15.65376596,56.24481146,15.65376596,9.795136462,9.795136462
 06/11  14:00:00,6.706666667,24.11666667,6.706666667,4.185,4.196666667,13.77532667,49.49547944,13.77532667,8.619727986,8.619727986
 06/11  15:00:00,4.506666667,16.20833333,4.51,2.81,2.82,15.42837148,55.43495713,15.42837148,9.654098854,9.654098854
 06/11  16:00:00,1.558333333,5.636666667,1.561666667,0.973333333,0.978333333,13.14918024,47.2457021,13.14918024,8.22792516,8.22792516
 06/11  17:00:00,0,0.028333333,0,0,0,8.139956197,29.2472944,8.139956197,5.093469644,5.093469644
 06/11  18:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/11  19:00:00,0.525,1.88,0.525,0.328333333,0.328333333,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/11  20:00:00,0.73,2.623333333,0.73,0.456666667,0.456666667,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/11  21:00:00,0.31,1.111666667,0.31,0.193333333,0.193333333,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/11  22:00:00,0.275,0.985,0.275,0.17,0.17,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 06/11  23:00:00,0.148333333,0.531666667,0.148333333,0.091666667,0.091666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 06/11  24:00:00,0,0,0,0,0,0,0,0,0,0
 06/12  01:00:00,0,0,0,0,0,0,0,0,0,0
 06/12  02:00:00,0,0,0,0,0,0,0,0,0,0
 06/12  03:00:00,0,0,0,0,0,0,0,0,0,0
 06/12  04:00:00,0,0,0,0,0,0,0,0,0,0
 06/12  05:00:00,0,0,0,0,0,0,0,0,0,0
 06/12  06:00:00,1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/12  07:00:00,2.19,7.87,2.19,1.37,1.37,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376
 06/12  08:00:00,7.85,28.2,7.848333333,4.911666667,4.911666667,10.64455945,38.24646675,10.64455945,6.660691917,6.660691917
 06/12  09:00:00,6.413333333,23.04333333,6.408333333,4.011666667,4.011666667,14.4014731,51.74525678,14.4014731,9.011530811,9.011530811
 06/12  10:00:00,7.221666667,25.94166667,7.216666667,4.52,4.516666667,14.4014731,51.74525678,14.4014731,9.011530811,9.011530811
 06/12  11:00:00,0.828333333,2.976666667,0.826666667,0.518333333,0.52,16.27992993,58.4946518,16.27992993,10.18695026,10.18695026
 06/12  12:00:00,5.48,19.68,5.48,3.43,3.43,7.513809766,26.99751706,7.513809766,4.701666818,4.701666818
 06/12  13:00:00,8.075,29.035,8.071666667,5.048333333,5.055,15.65376596,56.24481146,15.65376596,9.795136462,9.795136462
 06/12  14:00:00,2.695,9.726666667,2.696666667,1.68,1.685,17.53222279,62.99420648,17.53222279,10.97055591,10.97055591
 06/12  15:00:00,5.07,18.24833333,5.07,3.168333333,3.171666667,11.27070588,40.49624409,11.27070588,7.052494742,7.052494742
 06/12  16:00:00,3.593333333,12.94833333,3.595,2.241666667,2.248333333,12.52301628,44.99586177,12.52301628,7.836111364,7.836111364
 06/12  17:00:00,0,0.02,0,0,0,10.64455945,38.24646675,10.64455945,6.660691917,6.660691917
 06/12  18:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/12  19:00:00,0.641666667,2.303333333,0.641666667,0.403333333,0.403333333,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/12  20:00:00,0.656666667,2.356666667,0.656666667,0.406666667,0.406666667,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/12  21:00:00,0.41,1.5,0.41,0.256666667,0.256666667,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 06/12  22:00:00,0.313333333,1.125,0.313333333,0.195,0.195,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 06/12  23:00:00,0.05,0.18,0.05,0.025,0.025,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 06/12  24:00:00,0,0,0,0,0,0,0,0,0,0
 06/13  01:00:00,0,0,0,0,0,0,0,0,0,0
 06/13  02:00:00,0,0,0,0,0,0,0,0,0,0
 06/13  03:00:00,0,0,0,0,0,0,0,0,0,0
 06/13  04:00:00,0,0,0,0,0,0,0,0,0,0
 06/13  05:00:00,0,0,0,0,0,0,0,0,0,0
 06/13  06:00:00,1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
